id_credit,id_client,montant_fcfa,statut_credit,proba_defaut,score_credit_ia,risque_ia
CRD-0009975,CLI-007922,6583803,En cours,0.00052823866,849,Faible
CRD-0009976,CLI-042543,610500,En cours,0.006853754,844,Faible
CRD-0009977,CLI-025690,9530760,En cours,0.00034903805,849,Faible
CRD-0009978,CLI-029820,19047411,En cours,0.0004101309,849,Faible
CRD-0009979,CLI-036353,4822950,En cours,0.2595569,629,Faible
CRD-0009980,CLI-032261,16271974,En cours,0.00052421,849,Faible
CRD-0009981,CLI-039579,10894763,En cours,0.00038008703,849,Faible
CRD-0009982,CLI-039329,610500,En cours,0.00020334087,849,Faible
CRD-0009983,CLI-017391,24218559,En cours,0.72387713,300,Critique
CRD-0009984,CLI-017369,3576962,En cours,0.26213136,627,Faible
CRD-0009985,CLI-004414,9295662,En cours,0.0003194374,849,Faible
CRD-0009986,CLI-020231,11500227,En cours,0.00083093764,849,Faible
CRD-0009987,CLI-009338,8950003,En cours,0.00038474097,849,Faible
CRD-0009988,CLI-003593,14152458,En cours,0.0004016694,849,Faible
CRD-0009989,CLI-001968,16644556,En cours,0.0014835466,848,Faible
CRD-0009990,CLI-032450,3644465,En cours,0.29606608,598,Faible
CRD-0009991,CLI-027194,7798100,En cours,0.00045200597,849,Faible
CRD-0009992,CLI-006260,5047052,En cours,0.0004373811,849,Faible
CRD-0009993,CLI-025717,5009104,En cours,0.00047962653,849,Faible
CRD-0009994,CLI-043644,9839032,En cours,0.0006622889,849,Faible
CRD-0009995,CLI-003260,15233782,En cours,0.00035431673,849,Faible
CRD-0009996,CLI-019142,610500,En cours,0.0005775983,849,Faible
CRD-0009997,CLI-044407,8233136,En cours,0.00044341918,849,Faible
CRD-0009998,CLI-016940,3991132,En cours,0.0005804233,849,Faible
CRD-0009999,CLI-036450,12999969,En cours,0.0002862162,849,Faible
CRD-0010000,CLI-013925,12426025,En cours,0.25873712,630,Faible
CRD-0010001,CLI-009828,15146597,En cours,0.0007261726,849,Faible
CRD-0010002,CLI-012756,1500737,En cours,0.00063666404,849,Faible
CRD-0010003,CLI-044736,11267651,En cours,0.000222654,849,Faible
CRD-0010004,CLI-041531,8678361,En cours,0.0003316768,849,Faible
CRD-0010005,CLI-034467,610500,En cours,0.00027047194,849,Faible
CRD-0010006,CLI-006007,610500,En cours,0.02278379,830,Faible
CRD-0010007,CLI-036945,6363950,En cours,0.18382959,693,Faible
CRD-0010008,CLI-031643,9166731,En cours,0.00047015637,849,Faible
CRD-0010009,CLI-000670,16547950,En cours,0.00067204726,849,Faible
CRD-0010010,CLI-042384,7312252,En cours,0.089000344,774,Faible
CRD-0010011,CLI-028954,11391545,En cours,0.00019001577,849,Faible
CRD-0010012,CLI-003405,9690918,En cours,0.0003887539,849,Faible
CRD-0010013,CLI-011803,3491877,En cours,0.0005576042,849,Faible
CRD-0010014,CLI-029818,6238663,En cours,0.0008977794,849,Faible
CRD-0010015,CLI-040377,9311950,En cours,0.00030491286,849,Faible
CRD-0010016,CLI-001977,1591348,En cours,0.000668616,849,Faible
CRD-0010017,CLI-012273,12672698,En cours,0.00027033375,849,Faible
CRD-0010018,CLI-019817,17984268,En cours,0.0011062261,849,Faible
CRD-0010019,CLI-017094,18937264,En cours,0.0004097465,849,Faible
CRD-0010020,CLI-006017,13370847,En cours,0.00075250404,849,Faible
CRD-0010021,CLI-035120,11224720,En cours,0.00041805697,849,Faible
CRD-0010022,CLI-028198,610500,En cours,0.0001562819,849,Faible
CRD-0010023,CLI-020628,2962390,En cours,0.0006522024,849,Faible
CRD-0010024,CLI-039116,752606,En cours,0.00030451108,849,Faible
CRD-0010025,CLI-035189,6247961,En cours,0.20110337,679,Faible
CRD-0010026,CLI-016908,13837782,En cours,0.087154396,775,Faible
CRD-0010027,CLI-043984,10767511,En cours,0.00017495039,849,Faible
CRD-0010028,CLI-043840,11437040,En cours,0.00039135903,849,Faible
CRD-0010029,CLI-027581,12040995,En cours,0.42941427,484,Moyen
CRD-0010030,CLI-018579,4596137,En cours,0.36099723,543,Moyen
CRD-0010031,CLI-005849,7778252,En cours,0.35004318,552,Moyen
CRD-0010032,CLI-021883,10454025,En cours,0.20487252,675,Faible
CRD-0010033,CLI-042982,15956523,En cours,0.18391706,693,Faible
CRD-0010034,CLI-029088,8357818,En cours,0.4118519,499,Moyen
CRD-0010035,CLI-009119,7730438,En cours,0.00039129372,849,Faible
CRD-0010036,CLI-034881,710469,En cours,0.01423704,837,Faible
CRD-0010037,CLI-038759,4189117,En cours,0.5511893,381,Élevé
CRD-0010038,CLI-012492,10548659,En cours,0.3037018,591,Moyen
CRD-0010039,CLI-014560,8122696,En cours,0.059148587,799,Faible
CRD-0010040,CLI-000696,610500,En cours,0.00034180202,849,Faible
CRD-0010041,CLI-044699,610500,En cours,0.00029436886,849,Faible
CRD-0010042,CLI-027163,2616157,En cours,0.0004957219,849,Faible
CRD-0010043,CLI-004651,7437935,En cours,0.0007018837,849,Faible
CRD-0010044,CLI-006386,15105376,En cours,0.32852733,570,Moyen
CRD-0010045,CLI-005882,10744959,En cours,0.0005886276,849,Faible
CRD-0010046,CLI-025468,3294337,En cours,0.00037485815,849,Faible
CRD-0010047,CLI-003635,4819086,En cours,0.0005673089,849,Faible
CRD-0010048,CLI-027452,12111209,En cours,0.0007504098,849,Faible
CRD-0010049,CLI-008137,11226814,En cours,0.00034545865,849,Faible
CRD-0010050,CLI-023182,4964171,En cours,0.092899665,771,Faible
CRD-0010051,CLI-016784,610500,En cours,0.017594628,835,Faible
CRD-0010052,CLI-043201,11027114,En cours,0.37328014,532,Moyen
CRD-0010053,CLI-033238,7073686,En cours,0.0010798434,849,Faible
CRD-0010054,CLI-021924,19734736,En cours,0.62624323,317,Élevé
CRD-0010055,CLI-004430,7069273,En cours,0.0010761875,849,Faible
CRD-0010056,CLI-033895,9007097,En cours,0.0005431232,849,Faible
CRD-0010057,CLI-010911,7859113,En cours,0.00062668585,849,Faible
CRD-0010058,CLI-038642,11828157,En cours,0.00068997574,849,Faible
CRD-0010059,CLI-033039,11576960,En cours,0.0007082772,849,Faible
CRD-0010060,CLI-006017,2330913,En cours,0.00031292535,849,Faible
CRD-0010061,CLI-008950,1034224,En cours,0.00031642185,849,Faible
CRD-0010062,CLI-027879,15890021,En cours,0.00026716193,849,Faible
CRD-0010063,CLI-006162,6292533,En cours,0.20917198,672,Faible
CRD-0010064,CLI-007301,12496105,En cours,0.00061340467,849,Faible
CRD-0010065,CLI-021380,7057533,En cours,0.20966098,671,Faible
CRD-0010066,CLI-016811,610500,En cours,0.00028461157,849,Faible
CRD-0010067,CLI-014564,17682034,En cours,0.30813277,588,Moyen
CRD-0010068,CLI-042990,13979192,En cours,0.000569796,849,Faible
CRD-0010069,CLI-036006,12482588,En cours,0.00031460167,849,Faible
CRD-0010070,CLI-043998,3348647,En cours,0.00031523398,849,Faible
CRD-0010071,CLI-018338,13512129,En cours,0.11851964,749,Faible
CRD-0010072,CLI-041124,10832547,En cours,0.000532502,849,Faible
CRD-0010073,CLI-009505,4800233,En cours,0.00025479766,849,Faible
CRD-0010074,CLI-032819,7508430,En cours,0.13323392,736,Faible
CRD-0010075,CLI-018363,8720297,En cours,0.31136844,585,Moyen
CRD-0010076,CLI-021018,5567705,En cours,0.00051543687,849,Faible
CRD-0010077,CLI-012362,11074232,En cours,0.00022802917,849,Faible
CRD-0010078,CLI-003275,14426084,En cours,0.0005621931,849,Faible
CRD-0010079,CLI-028175,6344603,En cours,0.22034064,662,Faible
CRD-0010080,CLI-028230,8502336,En cours,0.0008059627,849,Faible
CRD-0010081,CLI-043147,8477330,En cours,0.0003941957,849,Faible
CRD-0010082,CLI-013743,14228197,En cours,0.41678455,495,Moyen
CRD-0010083,CLI-003664,10279294,En cours,0.000257677,849,Faible
CRD-0010084,CLI-037780,15448678,En cours,0.00029236375,849,Faible
CRD-0010085,CLI-013099,5153023,En cours,0.12901646,740,Faible
CRD-0010086,CLI-007107,9091438,En cours,0.0010333246,849,Faible
CRD-0010087,CLI-034649,12674475,En cours,0.5290107,400,Élevé
CRD-0010088,CLI-028486,13451830,En cours,0.000742969,849,Faible
CRD-0010089,CLI-035530,6857246,En cours,0.0006461451,849,Faible
CRD-0010090,CLI-001445,8953037,En cours,0.60752815,333,Élevé
CRD-0010091,CLI-015777,4147059,En cours,0.00048336436,849,Faible
CRD-0010092,CLI-034637,610500,En cours,0.0046205423,846,Faible
CRD-0010093,CLI-003747,7248521,En cours,0.07277399,788,Faible
CRD-0010094,CLI-037008,7273350,En cours,0.19860934,681,Faible
CRD-0010095,CLI-033247,6593418,En cours,0.0006138714,849,Faible
CRD-0010096,CLI-037060,2559839,En cours,0.23119122,653,Faible
CRD-0010097,CLI-031189,12598266,En cours,0.34992823,552,Moyen
CRD-0010098,CLI-040237,13370194,En cours,0.07402215,787,Faible
CRD-0010099,CLI-029495,8765339,En cours,0.073484056,787,Faible
CRD-0010100,CLI-006937,4201821,En cours,0.0005576765,849,Faible
CRD-0010101,CLI-042173,5628834,En cours,0.00043872945,849,Faible
CRD-0010102,CLI-025691,8979210,En cours,0.00049628114,849,Faible
CRD-0010103,CLI-042113,14351683,En cours,0.502382,422,Élevé
CRD-0010104,CLI-010933,1057807,En cours,0.00018949018,849,Faible
CRD-0010105,CLI-011874,5768944,En cours,0.4406013,475,Moyen
CRD-0010106,CLI-001961,10061290,En cours,0.00055680063,849,Faible
CRD-0010107,CLI-007339,13771537,En cours,0.0005999248,849,Faible
CRD-0010108,CLI-013779,1098851,En cours,0.12865432,740,Faible
CRD-0010109,CLI-006762,4656253,En cours,0.00038900063,849,Faible
CRD-0010110,CLI-027836,610500,En cours,0.00020805362,849,Faible
CRD-0010111,CLI-029688,17151015,En cours,0.00060225767,849,Faible
CRD-0010112,CLI-020858,2395303,En cours,0.0015275555,848,Faible
CRD-0010113,CLI-007254,12186685,En cours,0.21881504,664,Faible
CRD-0010114,CLI-036785,17882961,En cours,0.00032490326,849,Faible
CRD-0010115,CLI-019234,17731313,En cours,0.0010976044,849,Faible
CRD-0010116,CLI-012956,610500,En cours,0.00023681852,849,Faible
CRD-0010117,CLI-018403,15352738,En cours,0.0005343961,849,Faible
CRD-0010118,CLI-031990,14132410,En cours,0.00040448844,849,Faible
CRD-0010119,CLI-012821,15023044,En cours,0.0011563937,849,Faible
CRD-0010120,CLI-016996,610500,En cours,0.00017963105,849,Faible
CRD-0010121,CLI-025938,5535013,En cours,0.0004935932,849,Faible
CRD-0010122,CLI-001754,610500,En cours,0.00459341,846,Faible
CRD-0010123,CLI-012357,6238290,En cours,0.0004667393,849,Faible
CRD-0010124,CLI-024801,14089827,En cours,0.5336151,396,Élevé
CRD-0010125,CLI-018322,21087726,En cours,0.0010354118,849,Faible
CRD-0010126,CLI-014708,14363441,En cours,0.33269975,567,Moyen
CRD-0010127,CLI-035005,11614408,En cours,0.0006901987,849,Faible
CRD-0010128,CLI-025975,6030458,En cours,0.2949896,599,Faible
CRD-0010129,CLI-011371,5776404,En cours,0.06212119,797,Faible
CRD-0010130,CLI-020098,11723877,En cours,0.00072819507,849,Faible
CRD-0010131,CLI-003271,8464582,En cours,0.0003958917,849,Faible
CRD-0010132,CLI-022944,12662448,En cours,0.0018434146,848,Faible
CRD-0010133,CLI-009302,8342159,En cours,0.00036560115,849,Faible
CRD-0010134,CLI-009042,18069316,En cours,0.0009593446,849,Faible
CRD-0010135,CLI-015514,15261468,En cours,0.00059453264,849,Faible
CRD-0010136,CLI-001247,3974025,En cours,0.0006323433,849,Faible
CRD-0010137,CLI-043704,13823393,En cours,0.27374914,617,Faible
CRD-0010138,CLI-019504,10724769,En cours,0.00037550283,849,Faible
CRD-0010139,CLI-026652,4742010,En cours,0.0007528411,849,Faible
CRD-0010140,CLI-044996,21795576,En cours,0.0017691136,848,Faible
CRD-0010141,CLI-031360,11016540,En cours,0.00044248835,849,Faible
CRD-0010142,CLI-011473,11309683,En cours,0.000518448,849,Faible
CRD-0010143,CLI-026966,13981024,En cours,0.0006227648,849,Faible
CRD-0010144,CLI-022557,12629377,En cours,0.0005933764,849,Faible
CRD-0010145,CLI-011343,15147097,En cours,0.20859861,672,Faible
CRD-0010146,CLI-000161,1680511,En cours,0.54182017,389,Élevé
CRD-0010147,CLI-014938,17730733,En cours,0.34985372,552,Moyen
CRD-0010148,CLI-021776,11559274,En cours,0.0005868473,849,Faible
CRD-0010149,CLI-000367,10658280,En cours,0.07832607,783,Faible
CRD-0010150,CLI-040066,4604843,En cours,0.12778719,741,Faible
CRD-0010151,CLI-000837,3650210,En cours,0.0009389705,849,Faible
CRD-0010152,CLI-001352,3504777,En cours,0.00031080245,849,Faible
CRD-0010153,CLI-037980,6212863,En cours,0.24685791,640,Faible
CRD-0010154,CLI-026010,9519453,En cours,0.070555605,790,Faible
CRD-0010155,CLI-030960,906190,En cours,0.000512632,849,Faible
CRD-0010156,CLI-007646,19937037,En cours,0.0013445689,848,Faible
CRD-0010157,CLI-033029,12223028,En cours,0.34275278,558,Moyen
CRD-0010158,CLI-034951,2735071,En cours,0.000561174,849,Faible
CRD-0010159,CLI-040556,15124686,En cours,0.07181752,788,Faible
CRD-0010160,CLI-022303,6053987,En cours,0.190323,688,Faible
CRD-0010161,CLI-029171,4439232,En cours,0.00023120116,849,Faible
CRD-0010162,CLI-037613,17072718,En cours,0.00041767294,849,Faible
CRD-0010163,CLI-040853,5150300,En cours,0.5484618,383,Élevé
CRD-0010164,CLI-028038,9467506,En cours,0.0005389215,849,Faible
CRD-0010165,CLI-016184,14709008,En cours,0.00029949355,849,Faible
CRD-0010166,CLI-041926,16367572,En cours,0.00024108724,849,Faible
CRD-0010167,CLI-041380,10718878,En cours,0.000720519,849,Faible
CRD-0010168,CLI-002959,610500,En cours,0.00019554918,849,Faible
CRD-0010169,CLI-044683,2644790,En cours,0.00029083053,849,Faible
CRD-0010170,CLI-033635,17997522,En cours,0.00071281847,849,Faible
CRD-0010171,CLI-015826,14425041,En cours,0.00037499092,849,Faible
CRD-0010172,CLI-035144,13162722,En cours,0.00075853086,849,Faible
CRD-0010173,CLI-035290,4739684,En cours,0.0002738352,849,Faible
CRD-0010174,CLI-034213,3012146,En cours,0.13770927,732,Faible
CRD-0010175,CLI-008514,610500,En cours,0.00028249263,849,Faible
CRD-0010176,CLI-026418,5933266,En cours,0.00077902456,849,Faible
CRD-0010177,CLI-023533,11467937,En cours,0.00031140397,849,Faible
CRD-0010178,CLI-007860,18020934,En cours,0.0010121341,849,Faible
CRD-0010179,CLI-006894,8523099,En cours,0.00050286966,849,Faible
CRD-0010180,CLI-009994,9000327,En cours,0.00051006925,849,Faible
CRD-0010181,CLI-008568,14868697,En cours,0.0008166918,849,Faible
CRD-0010182,CLI-019001,6202143,En cours,0.29022703,603,Faible
CRD-0010183,CLI-038036,8258844,En cours,0.00029678273,849,Faible
CRD-0010184,CLI-040443,9663330,En cours,0.0004132763,849,Faible
CRD-0010185,CLI-005704,5984298,En cours,0.0003119635,849,Faible
CRD-0010186,CLI-017898,12137906,En cours,0.00068719493,849,Faible
CRD-0010187,CLI-026275,9929538,En cours,0.00027064682,849,Faible
CRD-0010188,CLI-039115,10341583,En cours,0.00026912123,849,Faible
CRD-0010189,CLI-033321,3113690,En cours,0.1732672,702,Faible
CRD-0010190,CLI-014043,14142165,En cours,0.0006179308,849,Faible
CRD-0010191,CLI-031086,19436898,En cours,0.0010661072,849,Faible
CRD-0010192,CLI-033466,13678942,En cours,0.00057038665,849,Faible
CRD-0010193,CLI-009036,4568060,En cours,0.0004333573,849,Faible
CRD-0010194,CLI-036721,610500,En cours,0.00024533112,849,Faible
CRD-0010195,CLI-021636,8414003,En cours,0.071174465,789,Faible
CRD-0010196,CLI-016745,12768669,En cours,0.0004427267,849,Faible
CRD-0010197,CLI-037607,5000258,En cours,0.00059810415,849,Faible
CRD-0010198,CLI-037263,7203497,En cours,0.0005917546,849,Faible
CRD-0010199,CLI-029649,16009416,En cours,0.0002767887,849,Faible
CRD-0010200,CLI-003260,610500,En cours,0.027747393,826,Faible
CRD-0010201,CLI-044928,11096204,En cours,0.00080345984,849,Faible
CRD-0010202,CLI-013969,2670974,En cours,0.00029395602,849,Faible
CRD-0010203,CLI-032713,14345187,En cours,0.38703424,521,Moyen
CRD-0010204,CLI-000056,13822086,En cours,0.24429888,642,Faible
CRD-0010205,CLI-024951,8916206,En cours,0.46065685,458,Moyen
CRD-0010206,CLI-024583,10945166,En cours,0.00023512731,849,Faible
CRD-0010207,CLI-015951,3598635,En cours,0.42738017,486,Moyen
CRD-0010208,CLI-017491,14297519,En cours,0.00059158175,849,Faible
CRD-0010209,CLI-039320,11592052,En cours,0.0004637175,849,Faible
CRD-0010210,CLI-011465,8853190,En cours,0.00040498463,849,Faible
CRD-0010211,CLI-012504,4396491,En cours,0.0003407984,849,Faible
CRD-0010212,CLI-044235,9736541,En cours,0.00025476218,849,Faible
CRD-0010213,CLI-028229,6872215,En cours,0.000739912,849,Faible
CRD-0010214,CLI-031644,13993319,En cours,0.17461343,701,Faible
CRD-0010215,CLI-003190,19183833,En cours,0.32522696,573,Moyen
CRD-0010216,CLI-016586,13198546,En cours,0.0006182999,849,Faible
CRD-0010217,CLI-029833,6997887,En cours,0.40904132,502,Moyen
CRD-0010218,CLI-036369,18035715,En cours,0.3456152,556,Moyen
CRD-0010219,CLI-014910,6704590,En cours,0.12896612,740,Faible
CRD-0010220,CLI-004669,10905996,En cours,0.04543112,811,Faible
CRD-0010221,CLI-026889,6619871,En cours,0.26281184,626,Faible
CRD-0010222,CLI-013370,9293739,En cours,0.001241017,848,Faible
CRD-0010223,CLI-043045,610500,En cours,0.00022985907,849,Faible
CRD-0010224,CLI-015173,1824772,En cours,0.0006377253,849,Faible
CRD-0010225,CLI-042784,8775669,En cours,0.50889003,417,Élevé
CRD-0010226,CLI-032490,10944714,En cours,0.00018896224,849,Faible
CRD-0010227,CLI-039049,8315334,En cours,0.00042592335,849,Faible
CRD-0010228,CLI-038519,14456390,En cours,0.26657546,623,Faible
CRD-0010229,CLI-019318,610500,En cours,0.0002277884,849,Faible
CRD-0010230,CLI-031847,12057729,En cours,0.00077478826,849,Faible
CRD-0010231,CLI-027538,17252449,En cours,0.0009865438,849,Faible
CRD-0010232,CLI-011650,13897453,En cours,0.0005652342,849,Faible
CRD-0010233,CLI-016336,13204944,En cours,0.10408226,761,Faible
CRD-0010234,CLI-030243,15231810,En cours,0.0006365408,849,Faible
CRD-0010235,CLI-003773,1775597,En cours,0.00043089644,849,Faible
CRD-0010236,CLI-015550,1747343,En cours,0.58308035,354,Élevé
CRD-0010237,CLI-021567,7242355,En cours,0.0009497382,849,Faible
CRD-0010238,CLI-000847,8527256,En cours,0.0006963312,849,Faible
CRD-0010239,CLI-016778,10287810,En cours,0.00031991344,849,Faible
CRD-0010240,CLI-002963,1799974,En cours,0.00016834604,849,Faible
CRD-0010241,CLI-023454,7560701,En cours,0.0002402252,849,Faible
CRD-0010242,CLI-018942,15035913,En cours,0.1603793,713,Faible
CRD-0010243,CLI-014828,6979682,En cours,0.0015051105,848,Faible
CRD-0010244,CLI-030226,610500,En cours,0.005178025,845,Faible
CRD-0010245,CLI-028452,610500,En cours,0.00040352697,849,Faible
CRD-0010246,CLI-017730,15225369,En cours,0.00088001153,849,Faible
CRD-0010247,CLI-026643,18178663,En cours,0.00044293966,849,Faible
CRD-0010248,CLI-003366,4426101,En cours,0.24751553,639,Faible
CRD-0010249,CLI-040023,14393172,En cours,0.00025368333,849,Faible
CRD-0010250,CLI-021195,13003400,En cours,0.0003654076,849,Faible
CRD-0010251,CLI-010250,610500,En cours,0.00030695015,849,Faible
CRD-0010252,CLI-000993,12218205,En cours,0.00026387456,849,Faible
CRD-0010253,CLI-035401,13395902,En cours,0.0005144346,849,Faible
CRD-0010254,CLI-043132,7392245,En cours,0.00037811202,849,Faible
CRD-0010255,CLI-010540,6686739,En cours,0.49427542,429,Moyen
CRD-0010256,CLI-013689,10559263,En cours,0.00041533992,849,Faible
CRD-0010257,CLI-034869,4389886,En cours,0.00037543537,849,Faible
CRD-0010258,CLI-012752,16297743,En cours,0.00083000585,849,Faible
CRD-0010259,CLI-022031,9067244,En cours,0.0005986591,849,Faible
CRD-0010260,CLI-004199,6512374,En cours,0.20680739,674,Faible
CRD-0010261,CLI-035429,8271616,En cours,0.00025468617,849,Faible
CRD-0010262,CLI-007840,15260668,En cours,0.2553424,632,Faible
CRD-0010263,CLI-011999,8265041,En cours,0.1440058,727,Faible
CRD-0010264,CLI-009356,6402948,En cours,0.00021307214,849,Faible
CRD-0010265,CLI-003824,610500,En cours,0.00019843967,849,Faible
CRD-0010266,CLI-011432,10203689,En cours,0.00026117213,849,Faible
CRD-0010267,CLI-012544,7422087,En cours,0.00032791082,849,Faible
CRD-0010268,CLI-022872,1860719,En cours,0.00041647322,849,Faible
CRD-0010269,CLI-004636,11803505,En cours,0.15593635,717,Faible
CRD-0010270,CLI-023507,2500388,En cours,0.06122561,797,Faible
CRD-0010271,CLI-002865,5228175,En cours,0.082970396,779,Faible
CRD-0010272,CLI-025620,12017448,En cours,0.00016263821,849,Faible
CRD-0010273,CLI-000430,11983059,En cours,0.00028563582,849,Faible
CRD-0010274,CLI-006732,9638629,En cours,0.113435075,753,Faible
CRD-0010275,CLI-014427,7502831,En cours,0.00024791787,849,Faible
CRD-0010276,CLI-017079,6243754,En cours,0.0004517783,849,Faible
CRD-0010277,CLI-041046,3815442,En cours,0.00064453704,849,Faible
CRD-0010278,CLI-040511,7407764,En cours,0.00023595913,849,Faible
CRD-0010279,CLI-041465,15628690,En cours,0.00032823047,849,Faible
CRD-0010280,CLI-036117,2402708,En cours,0.000690181,849,Faible
CRD-0010281,CLI-041411,610500,En cours,0.0121765705,839,Faible
CRD-0010282,CLI-042614,4610539,En cours,0.0006524461,849,Faible
CRD-0010283,CLI-043012,18472759,En cours,0.0004900122,849,Faible
CRD-0010284,CLI-005229,6715756,En cours,0.34650034,555,Moyen
CRD-0010285,CLI-003945,9243477,En cours,0.0005154696,849,Faible
CRD-0010286,CLI-012252,9633977,En cours,0.00048534243,849,Faible
